season,School,team_id,Games,SRS,SOS,win_pct,pts_avg,opp_pts_avg,fg_pct,allow_fg_pct,ft_pct,allow_ft_att_avg,poss_avg,off_rebs_avg,allow_off_rebs_avg,def_rebs_avg,allow_def_rebs_avg,to_avg,steal_avg,off_rating,ft_att_avg
2001,Furman,ca5318f2-48eb-4f6b-896a-966b900aa42f,31,-1.62,-1.24,0.548,69,66,0.435,NULL,0.655,NULL,79.387096774193,11,NULL,24,NULL,13,8,86.9158878504679,18
2001,George Mason,e76479d0-a768-46d2-89bf-7b9dae12bec8,29,0.81,-2.3,0.655,69,66,0.431,NULL,0.704,NULL,79.303448275862,12,NULL,23,NULL,13,7,87.0075658752936,21
2001,George Washington,d52c3640-069c-4554-982e-e6537c8044f1,28,-2.22,3.5,0.429,69,75,0.406,NULL,0.716,NULL,81.807142857142,12,NULL,22,NULL,15,6,84.3447131755881,24
2001,Georgetown,8736b67f-5924-400b-bf94-3bd804c36600,30,13.18,4.22,0.633,81,70,0.447,NULL,0.725,NULL,89.173333333333,15,NULL,26,NULL,16,10,90.834330143541,27
2001,"Georgia ",4f4b0771-994c-4126-822d-7525aaa00f65,32,14.68,9.24,0.688,76,70,0.447,NULL,0.737,NULL,83.7625,14,NULL,23,NULL,14,8,90.7327264587375,21
2001,Georgia Southern,6b955b96-b736-475e-bffd-e4acf2054169,28,0.74,-0.8,0.571,79,74,0.453,NULL,0.631,NULL,89.921428571428,15,NULL,26,NULL,16,9,87.8544761299553,24
2001,Georgia State,94ea835b-8ce9-4de2-a5b1-971548fea974,31,-0.8,-4.43,0.645,77,73,0.463,NULL,0.718,NULL,82.083870967741,12,NULL,24,NULL,14,6,93.8064921795185,21
2001,Georgia Tech,0f63a6f5-bda7-4fd9-9271-8d33f555ca19,31,8.47,8.66,0.484,76,76,0.431,NULL,0.692,NULL,86.122580645161,14,NULL,23,NULL,15,8,88.2463105850629,20
2001,"Gonzaga ",2f4d21f8-6d5f-48a5-abca-52a30583871a,33,13.9,0.74,0.879,81,66,0.47,NULL,0.732,NULL,82.757575757575,12,NULL,28,NULL,13,5,97.8762358110591,25
2001,Grambling,6776c7e6-f4c2-47bd-99e5-39fc179a3197,28,-19.77,-9.92,0.321,78,86,0.442,NULL,0.673,NULL,91.578571428571,13,NULL,27,NULL,17,6,85.1727634349899,21
2001,Green Bay,61a3e5ab-1be3-4694-b83f-edae0953f409,30,-4.42,-0.73,0.3,65,68,0.477,NULL,0.71,NULL,69.893333333333,8,NULL,20,NULL,14,5,92.9988553987032,19
2001,"Hampton ",161354af-1f3e-4d58-88f7-e016ec74b7b6,33,-0.4,-8.9,0.788,79,71,0.481,NULL,0.67,NULL,83.363636363636,13,NULL,23,NULL,14,8,94.7655398037082,24
2001,Hartford,dba620d9-7282-4638-bf05-13caf48eeed1,32,-12.82,-8.2,0.438,60,65,0.402,NULL,0.625,NULL,78.6,14,NULL,24,NULL,16,5,76.3358778625954,19
2001,Harvard,5c7bf63f-bc39-43c5-9907-73b50b7a6b34,26,-6.63,-6.1,0.538,64,64,0.42,NULL,0.632,NULL,79.961538461538,12,NULL,22,NULL,16,9,80.0384800384805,15
2001,"Hawaii ",d4dc55b3-94fe-4d4f-b0bf-c50c5f064392,33,9.81,1.15,0.818,71,63,0.45,NULL,0.684,NULL,76.10303030303,10,NULL,23,NULL,12,6,93.2945767301111,21
2001,High Point,a311188e-1259-4fda-b0ea-c47cb52694b1,30,-14.09,-6.28,0.367,69,73,0.414,NULL,0.708,NULL,83.433333333333,13,NULL,23,NULL,15,8,82.7007590890934,20
2001,Hofstra,36ca2008-cd2e-4549-8b3b-c745167e07f3,32,-5.89,-1.39,0.375,65,70,0.391,NULL,0.673,NULL,85.0125,14,NULL,26,NULL,17,6,76.4593442140862,23
2001,"Holy Cross ",31aedd91-a77e-46c1-8bdc-80e9860c159d,33,-1.62,-5.1,0.545,63,59,0.406,NULL,0.692,NULL,75.678787878787,12,NULL,22,NULL,14,7,83.246576439498,23
2001,Houston,1f99a164-d593-4d81-85d5-0d7889d6f486,33,4.42,5.45,0.545,71,72,0.473,NULL,0.681,NULL,78.981818181818,11,NULL,24,NULL,15,6,89.8941068139965,25
2001,Howard,22fbe5dc-c6db-4675-b3a3-2d8af7f5d313,31,-7.43,-9.23,0.581,74,73,0.422,NULL,0.699,NULL,83.922580645161,12,NULL,22,NULL,13,7,88.176506765068,21
2001,Idaho,ec6185b7-4e0c-4eb8-99ef-f3a4dccf6b91,28,-9.91,-1.24,0.321,55,63,0.378,NULL,0.673,NULL,71.221428571428,11,NULL,20,NULL,12,6,77.2239494534155,16
2001,Idaho State,6a67ba19-56a8-4dd8-a5ae-9e9f2523c274,27,-9.98,-4.06,0.37,70,74,0.42,NULL,0.673,NULL,81.77037037037,11,NULL,22,NULL,14,8,85.6055802155996,20
2001,"Illinois ",150148c2-ca8f-414f-8f41-d94a55d4a122,35,19.2,9.94,0.743,77,67,0.47,NULL,0.74,NULL,79.651428571428,11,NULL,24,NULL,14,7,96.6712102733345,24
2001,Illinois State,509aacc4-c121-46a2-800a-d5431ef181d2,31,0.73,1.51,0.548,67,67,0.442,NULL,0.775,NULL,75.754838709677,9,NULL,21,NULL,14,6,88.4431953670589,17
2001,"Illinois-Chicago ",dfe0d93f-94a5-47fb-b7aa-f74786e09acb,34,1.45,1.42,0.588,73,70,0.441,NULL,0.658,NULL,79.670588235294,12,NULL,22,NULL,12,5,91.6272888363852,23
2001,"Indiana ",c3f0a8ce-af67-497f-a750-3b859376b20a,37,19.19,12.08,0.676,70,62,0.46,NULL,0.696,NULL,75.362162162162,10,NULL,24,NULL,13,6,92.8848084923256,19
2001,Indiana State,2a997096-a381-469d-a7e9-9e031c8b071c,28,-4.46,1.72,0.214,61,67,0.415,NULL,0.637,NULL,73.114285714285,9,NULL,21,NULL,13,5,83.4310277452138,19
2001,Iona,255c2a87-40c0-4989-bbb9-d286aac5d28e,30,-5.59,-4.25,0.433,71,72,0.435,NULL,0.694,NULL,84.446666666666,12,NULL,23,NULL,18,7,84.0767348227685,25
2001,Iowa,c10544de-e3bd-4776-ba2e-83df8c017fd1,35,12.39,7.9,0.543,72,68,0.457,NULL,0.693,NULL,79.714285714285,12,NULL,24,NULL,15,7,90.3225806451621,24
2001,Iowa State,0e4258fa-3154-4c16-b693-adecab184c6c,31,4.02,4.89,0.387,69,69,0.461,NULL,0.748,NULL,76.567741935483,10,NULL,24,NULL,14,5,90.1162790697685,24
2001,IUPUI,90ec10eb-38a4-4a69-b072-ef71d294933b,30,-2.08,-0.31,0.5,75,74,0.448,NULL,0.661,NULL,83.5,12,NULL,24,NULL,15,7,89.8203592814371,22
2001,Jackson State,c444e03b-d16b-48b2-9b18-823c2647d41d,28,-16.2,-10.81,0.321,73,78,0.435,NULL,0.612,NULL,85.157142857142,11,NULL,23,NULL,14,6,85.7238718335858,24
2001,Jacksonville,fb28bd56-9e56-40c1-992d-71c1e27fe4fd,30,-3.26,-5.26,0.6,71,66,0.432,NULL,0.666,NULL,83.6,15,NULL,24,NULL,16,8,84.9282296650718,20
2001,Jacksonville State,13358462-e05b-4449-8688-90c4622cdde8,29,-9.36,-6.43,0.448,70,71,0.436,NULL,0.681,NULL,80.882758620689,13,NULL,21,NULL,15,8,86.5450204638479,22
2001,James Madison,524e3eec-7dde-45c7-b3cc-6308cec73350,29,-3.17,-3.35,0.483,70,69,0.421,NULL,0.692,NULL,79.827586206896,13,NULL,25,NULL,13,5,87.6889848812101,22
2001,"Kansas ",fae4855b-1b64-4b40-a632-9ed345e1e952,37,24.38,9.35,0.892,90,74,0.506,NULL,0.719,NULL,92.859459459459,15,NULL,29,NULL,16,9,96.9206589440601,23
2001,Kansas State,d203f38a-a166-4258-bca2-e161b591ecfb,29,3.81,6.77,0.448,68,70,0.441,NULL,0.664,NULL,78.606896551724,11,NULL,23,NULL,14,5,86.5064046323918,21
2001,"Kent State ",3da4798c-2d58-4dac-b66e-ad145a91b544,36,13.67,2.1,0.833,75,64,0.469,NULL,0.728,NULL,77.427777777777,13,NULL,23,NULL,10,6,96.8644615053465,20
2001,"Kentucky ",2267a1f4-68f6-418b-aaf6-2aa0c4b291f1,32,19.15,11.99,0.688,76,68,0.448,NULL,0.676,NULL,85.50625,15,NULL,24,NULL,14,7,88.8823916380382,19
2001,La Salle,ad9a3e21-4585-4e35-8946-290fe4a16f18,32,0.76,2.64,0.469,66,68,0.411,NULL,0.735,NULL,79.675,14,NULL,23,NULL,14,6,82.8365233762159,18
2001,Lafayette,6af02334-9ac3-452f-bcf4-20abdb72bd07,29,-6.43,-6.15,0.517,72,71,0.464,NULL,0.747,NULL,76.765517241379,8,NULL,22,NULL,15,8,93.7921121193068,21
2001,Lamar,eda6c307-1e0f-4a28-82f4-ee9653b343fb,29,-9.36,-7.9,0.517,70,71,0.423,NULL,0.686,NULL,80.903448275862,11,NULL,27,NULL,15,6,86.522888074333,22
2001,Lehigh,508f503f-dc57-4f4c-a01e-4f195e5c05c8,28,-14.16,-6.5,0.179,66,72,0.428,NULL,0.699,NULL,79.435714285714,9,NULL,24,NULL,16,7,83.0860534124632,19
2001,Liberty,559db90c-741f-40d1-aa81-3fdd1d4889f3,30,-22.02,-7.26,0.167,63,76,0.407,NULL,0.619,NULL,85.54,12,NULL,23,NULL,20,8,73.6497545008183,21
2001,Little Rock,0dadedb0-2bd3-45e7-91a3-93af6c4e87f2,29,2.67,-2.52,0.621,74,66,0.467,NULL,0.704,NULL,80.296551724137,11,NULL,24,NULL,16,9,92.1583784248057,22
2001,Long Beach State,11a617d5-af03-4cce-bc8a-51114d9e41fe,30,-2.66,0.91,0.433,71,72,0.459,NULL,0.64,NULL,80.953333333333,11,NULL,22,NULL,16,7,87.7048505311706,19
2001,Long Island University,82c12e8d-7c6c-47d8-b100-3cbc190d268e,27,-23.18,-7.69,0.185,76,91,0.433,NULL,0.684,NULL,88.414814814814,12,NULL,21,NULL,15,7,85.9584450402153,19
2001,Louisiana,63cad858-8654-4956-8438-8fe79cd1208a,31,2.15,0.15,0.645,69,66,0.433,NULL,0.642,NULL,83.096774193548,13,NULL,25,NULL,16,7,83.0357142857147,22
2001,Louisiana State,70e2bedd-3a0a-479c-ac99-e3f58aa6824b,34,10.24,5.82,0.559,68,64,0.457,NULL,0.671,NULL,77.305882352941,10,NULL,24,NULL,15,8,87.9622584081573,18
2001,Louisiana Tech,8ff733a9-9f93-46de-ba7e-cf6f7e429670,32,7.59,2.52,0.688,73,67,0.45,NULL,0.699,NULL,80.61875,13,NULL,27,NULL,13,5,90.5496550120164,23
2001,Louisiana-Monroe,18585f21-1d63-4400-974c-433fd5073c34,32,-5.47,-4.43,0.625,71,70,0.436,NULL,0.65,NULL,83.58125,13,NULL,24,NULL,15,7,84.9472818365363,20
2001,Louisville,b795ddbc-baab-4499-8803-52e8608520ab,32,11.7,7.35,0.594,75,71,0.422,NULL,0.632,NULL,87.2375,14,NULL,24,NULL,14,7,85.9722023212495,22
2001,Loyola (IL),61a3908a-7492-4b6f-809e-12c61976bb0a,30,0.46,-0.54,0.567,72,70,0.418,NULL,0.697,NULL,84.926666666666,15,NULL,23,NULL,14,7,84.7790250412127,23
2001,Loyola (MD),175d34a7-3823-4e4f-9f11-2464f55360b8,28,-17.18,-6.18,0.179,58,69,0.371,NULL,0.654,NULL,78.1,10,NULL,22,NULL,16,7,74.2637644046095,23
2001,Loyola Marymount,441a11b4-b506-45b3-8030-fe72a4381c40,29,-7.46,-0.1,0.31,69,75,0.416,NULL,0.777,NULL,80.793103448275,11,NULL,23,NULL,14,6,85.4033290653018,20
2001,Maine,0095032d-6143-44f2-8974-f6815fc56c5b,30,-12.93,-9.55,0.4,63,66,0.442,NULL,0.672,NULL,75.126666666666,10,NULL,25,NULL,16,6,83.8583725264006,19
2001,Manhattan,7a270923-01d6-4a6f-a93e-e8786266d502,29,2.65,-5.39,0.69,75,67,0.448,NULL,0.738,NULL,83.041379310344,13,NULL,22,NULL,15,9,90.3164189020854,25
2001,Marist,15d31915-fbd6-4ae3-8e4b-f3b563c56a18,28,1.63,-5.2,0.679,74,67,0.435,NULL,0.746,NULL,78.35,10,NULL,23,NULL,11,8,94.4479897894065,22
2001,"Marquette ",06f7c904-0ac7-4125-b0f4-f4871bb69057,33,17.16,4.77,0.788,73,60,0.473,NULL,0.692,NULL,78.30303030303,12,NULL,22,NULL,13,8,93.2275541795669,21
2001,Marshall,58d8baa3-7624-4b21-a47f-a23df2bf8859,30,-1.42,1.22,0.5,77,77,0.471,NULL,0.69,NULL,81.3,11,NULL,23,NULL,14,6,94.7109471094711,20
2001,"Maryland ",2778d005-cc14-4e58-9bf2-3fc37bffb62f,36,23.5,9.38,0.889,85,70,0.482,NULL,0.726,NULL,86.561111111111,13,NULL,27,NULL,13,8,98.1965214042746,25
2001,Maryland-Baltimore County,32755362-6336-4dd3-ac34-6f72a6cc150b,29,-8.07,-11.62,0.69,73,70,0.439,NULL,0.675,NULL,84.979310344827,13,NULL,25,NULL,15,8,85.9032624573939,24
2001,Maryland-Eastern Shore,d20216d8-161c-46e3-b8d2-92208ddf5acf,29,-15.59,-9.08,0.379,65,72,0.387,NULL,0.653,NULL,80.110344827586,14,NULL,20,NULL,13,6,81.1380853994492,19
2001,Massachusetts,88104678-e53b-43b3-82f7-efb3a11cedb9,29,2.9,4.45,0.448,64,65,0.417,NULL,0.669,NULL,77.020689655172,12,NULL,22,NULL,14,5,83.0945558739259,15
2001,"McNeese State ",d2ef641c-70e4-48bb-b40d-ac654d179205,30,-0.59,-5.8,0.7,70,63,0.44,NULL,0.653,NULL,81.313333333333,13,NULL,24,NULL,16,8,86.0867426416335,22
2001,Memphis,1551b3a0-6d10-4ffa-8dfa-73b56f004553,36,15.29,4.72,0.75,79,68,0.459,NULL,0.667,NULL,87.772222222222,16,NULL,26,NULL,14,7,90.0056965630738,25
2001,Mercer,a14b0057-8eb5-43d2-a33b-666196da933e,29,-14.51,-2.76,0.207,65,76,0.423,NULL,0.664,NULL,81.268965517241,12,NULL,23,NULL,16,5,79.9813306177872,18
2001,"Miami (FL) ",7aec5187-cb1b-45e5-8f7d-406d766cdc73,32,12.99,5.52,0.75,74,67,0.43,NULL,0.771,NULL,82.2875,12,NULL,24,NULL,14,8,89.9286039799484,21
2001,Miami (OH),1165ca31-f181-4206-b727-c4e897e4b5cd,31,1.2,3.68,0.419,63,66,0.422,NULL,0.742,NULL,73.490322580645,12,NULL,20,NULL,12,5,85.7255728206481,18
2001,Michigan,bdc2561d-f603-4fab-a262-f1d2af462277,29,3.53,8.17,0.379,67,70,0.433,NULL,0.754,NULL,76.193103448275,10,NULL,20,NULL,14,5,87.9344677769742,17
2001,"Michigan State ",a41d5a05-4c11-4171-a57e-e7a1ea325a6d,31,14.9,9.6,0.613,69,63,0.462,NULL,0.771,NULL,75.619354838709,12,NULL,25,NULL,14,5,91.2464806757111,18
2001,Middle Tennessee,3d2f0819-8f3b-4ff3-afd6-6227c469a751,29,-3.5,-0.79,0.483,66,67,0.446,NULL,0.687,NULL,78.565517241379,10,NULL,24,NULL,17,7,84.0063202247194,15
2001,Milwaukee,5d77800f-1ae6-4b66-8e97-b0dbb8bbc717,29,4.28,0.78,0.552,75,70,0.442,NULL,0.668,NULL,83.048275862068,11,NULL,23,NULL,14,9,90.3089187842562,19
2001,Minnesota,fa416692-7e09-4f0a-9bcf-0cf7d5149a14,31,12.82,7.05,0.581,75,69,0.468,NULL,0.706,NULL,80.548387096774,13,NULL,23,NULL,14,8,93.1117340808973,20
2001,"Mississippi ",d7d668ec-edaa-4d6b-be25-2ebba4128643,31,13.61,6.85,0.645,72,64,0.46,NULL,0.738,NULL,76.412903225806,10,NULL,22,NULL,15,7,94.2249240121586,22
2001,"Mississippi State ",a1ba4b89-d97c-44e2-835f-79ad3ccaa5ae,35,14.42,7.33,0.771,73,66,0.48,NULL,0.653,NULL,81.622857142857,13,NULL,25,NULL,16,8,89.4357322878747,22
2001,Mississippi Valley State,5873529e-e5e3-4a06-8a03-fa4cbe509880,29,-15.16,-12.75,0.414,76,78,0.42,NULL,0.684,NULL,86.489655172413,14,NULL,21,NULL,13,9,87.8717805597648,16
2001,"Missouri ",77ca152a-cb2f-48a5-97b2-492351250d94,36,14.22,6.81,0.667,79,72,0.458,NULL,0.69,NULL,84.655555555555,14,NULL,24,NULL,14,7,93.3193332458334,19
2001,Missouri State,b83de2df-328f-4303-9895-cdff048fb1ed,32,2.64,0.02,0.531,70,68,0.448,NULL,0.753,NULL,77.04375,12,NULL,24,NULL,13,5,90.8574673480977,20
2001,Missouri-Kansas City,820c8f26-cf11-4997-b2e2-19f47bd2f72f,29,-0.84,-1.8,0.621,63,61,0.408,NULL,0.76,NULL,72.620689655172,11,NULL,21,NULL,10,7,86.7521367521372,16
2001,Monmouth,3db7336c-c18a-441b-912e-e2a4408f12ea,30,-7.02,-7.32,0.6,68,68,0.465,NULL,0.649,NULL,77.386666666666,9,NULL,23,NULL,16,8,87.8704341833226,19
2001,"Montana ",e3848467-66c0-41e5-8283-02e3586d8601,31,-4.2,-1.71,0.516,71,73,0.455,NULL,0.673,NULL,78.14193548387,9,NULL,23,NULL,14,5,90.8603038309126,23
2001,Montana State,bec40585-b587-4548-93f5-b7c00b046aea,30,0.91,-1.94,0.667,69,65,0.467,NULL,0.709,NULL,72.946666666666,8,NULL,20,NULL,13,5,94.5896545421321,20
2001,Morehead State,b7747a03-c85b-4de6-94bf-1b5b68553248,29,-3.17,-3.13,0.621,77,75,0.483,NULL,0.784,NULL,80.193103448275,9,NULL,22,NULL,14,7,96.0182318541462,21
2001,Morgan State,576b816b-5b9a-4768-a62b-f8435a8272c2,28,-19.34,-7.69,0.107,65,77,0.422,NULL,0.68,NULL,82.292857142857,11,NULL,21,NULL,17,6,78.9861991146603,18
2001,Morris Brown,NULL,29,-26.38,-1.84,0.172,55,75,0.372,NULL,0.582,NULL,NULL,NULL,NULL,NULL,NULL,19,6,NULL,19
2001,Mount St. Mary's,5fe4a398-1699-4442-a364-305b2f0ac01e,27,-23.99,-8.88,0.111,60,75,0.363,NULL,0.657,NULL,81.814814814814,13,NULL,19,NULL,15,7,73.3363512901773,20
2001,"Murray State ",77a69fb0-1355-4342-ac09-b4cc7949d95e,32,0.65,-1.94,0.594,78,73,0.45,NULL,0.723,NULL,86.95625,15,NULL,24,NULL,14,8,89.700280313376,18
2001,Navy,3b088563-ca8a-49a6-9e19-5e4cb186ae1d,30,-8.92,-5.51,0.333,69,72,0.41,NULL,0.717,NULL,84.426666666666,13,NULL,21,NULL,18,8,81.7277321541384,23
2001,Nebraska,f8b1bf00-5b73-4ac4-98c0-ec554027ae32,28,4.41,6.08,0.464,69,70,0.393,NULL,0.676,NULL,78.821428571428,11,NULL,24,NULL,11,7,87.5396465790672,19
2001,Nevada,62a73b4a-e281-4483-a1f8-f1160a18e456,30,2.77,1.87,0.567,73,71,0.423,NULL,0.676,NULL,84.76,14,NULL,25,NULL,15,7,86.125530910807,31
2001,Nevada-Las Vegas,68a3227f-677f-43b0-9a3a-cad79d0df9e2,32,7.69,4.88,0.656,78,75,0.462,NULL,0.714,NULL,83.46875,10,NULL,22,NULL,14,9,93.4481467615125,25
2001,New Hampshire,93cb009e-5bbf-4081-b2c9-44028fe28096,28,-14.62,-7.33,0.393,69,74,0.395,NULL,0.714,NULL,82.285714285714,12,NULL,26,NULL,16,6,83.854166666667,24
2001,New Mexico,1b1977ec-b32f-4ce3-95a4-d07bab4816cd,30,6.3,3.86,0.533,73,71,0.452,NULL,0.666,NULL,79.793333333333,13,NULL,23,NULL,13,5,91.4863397109203,23
2001,New Mexico State,5016fe1a-9571-4d10-bf5b-b9c1b496bd57,32,3.67,-0.19,0.625,77,73,0.462,NULL,0.711,NULL,84.5875,13,NULL,23,NULL,15,7,91.0299985222403,22
2001,New Orleans,e7ff6d5c-07e9-42af-955d-0a0b8c1e2288,29,-3.96,-1.33,0.517,66,67,0.439,NULL,0.645,NULL,79.420689655172,11,NULL,25,NULL,17,6,83.10177144842,25
2001,Niagara,f7575278-12ec-494a-b544-427c1759d43d,32,-3.59,-4.68,0.563,74,72,0.434,NULL,0.71,NULL,83.3625,14,NULL,22,NULL,15,7,88.768930874194,24
2001,Nicholls State,c0d19efd-d40c-4e32-8e90-dbcb28178b5d,27,-24.4,-4.4,0.074,59,78,0.363,NULL,0.611,NULL,81.333333333333,11,NULL,19,NULL,15,6,72.5409836065577,17
2001,Norfolk State,a8f75c12-c4db-401f-99e3-b48209d85274,29,-14.14,-7,0.345,68,76,0.417,NULL,0.625,NULL,84.972413793103,12,NULL,25,NULL,16,7,80.0259719178642,21
2001,North Carolina,e9ca48b2-00ba-41c0-a02b-6885a2da1ff1,28,3.88,10.52,0.286,72,78,0.439,NULL,0.69,NULL,82.235714285714,10,NULL,23,NULL,16,5,87.5532007296103,20
2001,North Carolina A&T,53aaac6a-796e-41a6-a04e-6ce74c5717f8,28,-12.95,-7.17,0.393,67,72,0.397,NULL,0.643,NULL,85.714285714285,14,NULL,24,NULL,18,7,78.1666666666673,24
2001,"North Carolina State ",52df1e19-b142-4a76-a439-ad68455d0581,34,15.85,8.17,0.676,75,67,0.452,NULL,0.755,NULL,78.211764705882,10,NULL,22,NULL,13,7,95.8935018050546,21
2001,North Carolina-Asheville,ad9fce12-6b1a-400c-bcbe-29d84d065fc0,28,-10.76,-6.68,0.464,69,73,0.451,NULL,0.665,NULL,80.8,11,NULL,23,NULL,16,7,85.3960396039604,23
2001,North Carolina-Greensboro,612f7f66-1de1-4d42-b842-9a508daab911,31,1.39,-2.35,0.645,72,68,0.448,NULL,0.746,NULL,80.219354838709,10,NULL,25,NULL,16,8,89.7539005951431,22
2001,"North Carolina-Wilmington ",c54279f9-3028-4663-893a-7d22482f8098,33,6.15,-0.09,0.697,67,61,0.435,NULL,0.689,NULL,74.787878787878,11,NULL,23,NULL,12,8,89.5867098865488,19
2001,North Texas,10f450ce-143b-4e46-8bfe-52c644b68b07,29,-0.86,1.14,0.517,78,78,0.448,NULL,0.708,NULL,85.6,13,NULL,23,NULL,15,7,91.1214953271028,26
2001,Northeastern,93df9b18-e9fc-42a7-bb45-a736c203b4dc,28,-12.42,-8.34,0.25,71,75,0.416,NULL,0.63,NULL,84.714285714285,13,NULL,19,NULL,14,9,83.8111298482301,18
2001,Northern Arizona,1753768d-e46e-40b1-8d69-a8ae5cccec03,28,-5.52,-3.04,0.5,67,67,0.451,NULL,0.685,NULL,78.414285714285,10,NULL,25,NULL,16,5,85.4436145017315,21
2001,Northern Illinois,3f0ac618-3742-471a-9d1f-03e08f3deca2,28,-3.24,-0.86,0.429,77,79,0.459,NULL,0.678,NULL,86.757142857142,13,NULL,23,NULL,17,8,88.7534990943529,22
2001,Northern Iowa,2c93a75d-5449-4ec1-9ca2-1e6c812399a4,29,-1.24,0.9,0.483,70,73,0.444,NULL,0.733,NULL,75.096551724137,9,NULL,19,NULL,12,7,93.2133345578118,20
2001,Northwestern,4b7dedc0-7b48-49a4-aad6-8a94a33274d2,29,5.57,5.09,0.552,59,59,0.418,NULL,0.605,NULL,69.889655172413,8,NULL,22,NULL,13,7,84.4187882376169,18
2001,Northwestern State,71874e7e-8260-43f9-bb7c-65f267dbe8ce,31,-9.42,-5.56,0.419,73,76,0.42,NULL,0.691,NULL,85.335483870967,13,NULL,23,NULL,16,9,85.5447191351032,23
2001,"Notre Dame ",80962f09-8821-48b6-8cf0-0cf0eea56aa8,33,15.7,6.17,0.667,78,68,0.459,NULL,0.709,NULL,83.272727272727,13,NULL,27,NULL,13,7,93.6681222707427,20
2001,Oakland,aeaaef0d-5238-414e-ac04-c55a22cba208,30,0.53,-0.57,0.567,75,74,0.445,NULL,0.66,NULL,82.28,13,NULL,20,NULL,13,9,91.1521633446767,24
2001,Ohio,327f09e2-e75f-4014-8ef7-caf9202cd583,28,3.02,-0.19,0.607,75,71,0.484,NULL,0.682,NULL,78.3,10,NULL,22,NULL,14,7,95.7854406130268,23
2001,"Ohio State ",857462b3-0ab6-4d26-9669-10ca354e382b,32,16.14,7.26,0.75,73,64,0.485,NULL,0.675,NULL,76.28125,10,NULL,21,NULL,13,6,95.6984842277755,24
2001,"Oklahoma ",b2fda957-e15c-4fb2-8a13-6e58496f561e,36,21.04,7.7,0.861,77,64,0.443,NULL,0.767,NULL,83.177777777777,15,NULL,24,NULL,11,9,92.5728025647885,19
2001,"Oklahoma State ",8ab00d43-840a-4c96-bdee-bf88fa6e3f11,32,14.39,6.8,0.719,71,64,0.448,NULL,0.644,NULL,82.25625,15,NULL,24,NULL,15,7,86.3156295114353,22
2001,Old Dominion,ce967953-5c50-4220-87b2-99acb9606e84,29,-1.59,-2.18,0.448,67,66,0.406,NULL,0.723,NULL,79.055172413793,14,NULL,22,NULL,13,6,84.750937799878,19
2001,Oral Roberts,095417ae-62b0-4109-afc4-d92918599dd4,31,3.07,-3.27,0.548,76,70,0.451,NULL,0.708,NULL,81.412903225806,11,NULL,24,NULL,14,6,93.3512956652672,24
2001,"Oregon ",1da70895-f77f-44ef-b216-d63c02e696eb,35,19.67,6.93,0.743,85,72,0.487,NULL,0.769,NULL,83.097142857142,10,NULL,25,NULL,13,7,102.289918855729,24
2001,Oregon State,532d3874-b4b3-4c5c-acc6-749a6db26c8f,29,4.04,7.92,0.414,64,66,0.449,NULL,0.725,NULL,71.096551724137,7,NULL,22,NULL,14,4,90.0184304976246,18
2001,Pacific,c9570e17-c4fd-41e6-908a-1a083941319d,30,2.91,-1.3,0.667,70,64,0.453,NULL,0.744,NULL,73.186666666666,9,NULL,24,NULL,13,5,95.6458371288039,20
2001,Penn State,4aebd148-8119-4875-954c-66779867989b,28,-1.89,7.11,0.25,63,72,0.394,NULL,0.696,NULL,77.971428571428,10,NULL,19,NULL,15,5,80.798827409308,17
2001,"Pennsylvania ",e6c94452-1adf-4fb9-90e5-10f165c57c5a,32,7.96,-1.51,0.781,73,63,0.479,NULL,0.732,NULL,73.925,8,NULL,24,NULL,13,6,98.7487318227934,19
2001,"Pepperdine ",17479d6f-c8f1-458b-9412-8c76279a2bb4,31,8.59,3.36,0.71,81,74,0.455,NULL,0.717,NULL,87.206451612903,13,NULL,24,NULL,14,7,92.8830361766667,21
2001,"Pittsburgh ",24051034-96bb-4f78-a3a6-312f3258780f,35,14.69,4.55,0.829,72,60,0.47,NULL,0.605,NULL,79.211428571428,13,NULL,25,NULL,14,6,90.8959746068395,21
2001,Portland,224e3b21-30e7-4a05-9e8c-62721d581db8,30,-7.44,1.03,0.2,71,80,0.401,NULL,0.688,NULL,86.26,11,NULL,23,NULL,17,6,82.3092974727568,23
2001,Portland State,79965018-7f6f-4273-9eef-65c99b592b01,28,-7.99,-1.03,0.429,72,79,0.478,NULL,0.743,NULL,76.907142857142,6,NULL,21,NULL,15,7,93.6193925884658,17
2001,Prairie View,91ec9ba2-12e5-4a75-9410-a166c82163fd,30,-23.99,-11.06,0.333,73,84,0.431,NULL,0.642,NULL,90.493333333333,13,NULL,27,NULL,20,6,80.6689258877268,22
2001,Princeton,fe406882-9f22-495e-9df6-ef357a6803c6,28,0.29,-0.41,0.571,59,57,0.448,NULL,0.725,NULL,65.392857142857,7,NULL,20,NULL,13,7,90.2239213544513,15
2001,Providence,7d3b9c72-cbdd-4b64-9aa3-a5bde9b75fdc,31,6.18,4.54,0.484,71,69,0.406,NULL,0.677,NULL,85.283870967741,13,NULL,21,NULL,16,11,83.2513805885477,22
2001,Purdue,12d7f888-675b-459f-9099-a38f771d8a95,31,8.24,8.57,0.419,71,71,0.443,NULL,0.703,NULL,78.2,11,NULL,20,NULL,14,6,90.7928388746803,22
