2009,Central Connecticut State,30,-14.68,-9.68,0.4,61,64,0.403,0.454,0.717,15,73.993333333333,11,10,21,23,13,6,82.4398594467974,18
2009,Central Florida,32,-0.03,2.19,0.469,66,68,0.442,0.439,0.682,21,75.95625,11,11,21,22,14,7,86.8921254011355,20
2009,Central Michigan,30,-3.58,-3.58,0.5,64,64,0.41,0.426,0.664,25,75.313333333333,12,10,21,22,14,8,84.9783128264145,20
2009,Charleston Southern,30,-13.25,-8.12,0.433,68,67,0.429,0.441,0.662,19,81.1,13,11,23,24,14,8,83.8471023427867,16
2009,Charlotte,31,3.96,3,0.613,73,71,0.418,0.415,0.733,19,81.522580645161,13,12,26,24,13,5,89.5457423235204,24
2009,Chattanooga,33,-8.56,-3.68,0.455,69,72,0.436,0.422,0.618,18,81.193939393939,11,11,25,24,16,6,84.981712323655,19
2009,Chicago State,32,-21.8,-7.61,0.281,62,71,0.382,0.46,0.661,24,82.1125,14,10,22,25,15,6,75.5061653219668,22
2009,Cincinnati,35,9.98,8.45,0.543,68,66,0.428,0.413,0.638,20,80.211428571428,13,10,25,22,13,5,84.7759492769116,19
2009,Citadel,32,-3.44,-2.94,0.5,60,59,0.412,0.422,0.723,16,68.875,9,9,22,23,10,5,87.1143375680581,15
2009,"Clemson ",32,15.71,7.9,0.656,73,64,0.453,0.422,0.661,19,81.8625,13,11,23,22,15,9,89.1739196823943,20
2009,Cleveland State,33,0.57,2.12,0.485,69,68,0.442,0.464,0.749,25,74.6,9,10,19,23,12,8,92.4932975871314,19
2009,Coastal Carolina,35,-0.78,-10.14,0.8,73,60,0.478,0.382,0.632,16,79.142857142857,13,12,26,21,12,7,92.2382671480146,21
2009,Colgate,29,-11.34,-6.52,0.345,67,71,0.434,0.448,0.685,20,77.586206896551,11,9,23,23,14,6,86.3555555555564,18
2009,College of Charleston,34,-0.81,-2.46,0.647,74,73,0.458,0.448,0.743,19,77.323529411764,8,14,22,25,11,5,95.7017877519978,12
2009,Colorado,31,7.01,7.7,0.484,74,74,0.473,0.462,0.766,25,75.348387096774,7,12,21,23,13,8,98.2104632245914,23
2009,Colorado State,32,1.35,3.61,0.5,66,66,0.43,0.432,0.676,24,76.2,11,9,23,22,15,7,86.6141732283465,24
2009,Columbia,28,-11.75,-6.04,0.393,60,65,0.406,0.447,0.671,21,74.078571428571,10,9,22,23,14,7,80.9950824414237,19
2009,Connecticut,34,12.5,9.15,0.529,70,66,0.449,0.394,0.689,16,79.841176470588,13,14,25,21,14,6,87.6740587931926,24
2009,Coppin State,30,-14.89,-6.81,0.267,61,67,0.389,0.424,0.738,22,76.78,11,13,22,25,13,6,79.447772857515,17
2009,"Cornell ",34,8.76,-0.91,0.853,76,64,0.482,0.419,0.73,19,74.211764705882,10,9,23,20,12,7,102.409638554217,15
2009,Creighton,34,3.59,3.15,0.529,69,68,0.434,0.419,0.72,20,75.329411764705,10,10,24,23,12,5,91.5976885834776,20
2009,Dartmouth,28,-18.46,-5.46,0.179,54,65,0.381,0.446,0.656,19,72.942857142857,10,10,20,25,13,6,74.030552291422,14
2009,Davidson,31,-2.26,-1.26,0.516,72,70,0.428,0.436,0.677,20,78.554838709677,11,9,25,24,13,4,91.655716162944,19
2009,Dayton,37,13.25,5.61,0.676,70,62,0.443,0.393,0.665,21,78.421621621621,11,10,26,22,14,6,89.2610973256142,21
2009,Delaware,31,-7.86,1.37,0.226,63,72,0.391,0.45,0.699,24,77.509677419354,12,11,21,24,13,5,81.2801731313476,19
2009,Delaware State,29,-9.08,-7.6,0.586,58,58,0.409,0.478,0.677,16,69.537931034482,11,10,16,21,11,8,83.4077159575532,17
2009,Denver,32,-2.76,-4.89,0.594,64,62,0.49,0.46,0.714,26,63.625,4,8,19,21,11,5,100.589390962672,19
2009,DePaul,31,1.61,7.58,0.258,61,66,0.398,0.434,0.582,21,74.858064516129,12,12,21,26,10,7,81.4875463242265,17
2009,Detroit Mercy,34,1.35,-1.59,0.588,69,65,0.459,0.414,0.655,19,78.664705882352,11,10,24,21,15,7,87.714050699171,24
2009,Drake,33,0.54,3.34,0.424,66,68,0.436,0.46,0.757,17,68.387878787878,6,10,21,24,10,5,96.5083303792992,17
2009,Drexel,32,-0.03,0.19,0.5,63,64,0.406,0.409,0.657,24,76.53125,12,11,23,24,12,5,82.3193140057166,20
2009,"Duke ",40,25.21,9.21,0.875,76,61,0.442,0.401,0.759,18,79.09,14,11,24,21,10,6,96.0930585409028,22
2009,Duquesne,32,0.79,1.95,0.5,70,71,0.427,0.417,0.604,21,83.40625,13,14,24,26,14,8,83.9265642562758,22
2009,East Carolina,31,-5.91,4.42,0.323,67,74,0.437,0.44,0.701,21,78.483870967741,11,12,24,21,16,6,85.3678586107696,22
2009,"East Tennessee State ",35,-0.83,-1.47,0.571,69,67,0.432,0.418,0.659,21,80.657142857142,12,12,23,23,14,8,85.5472901168978,23
2009,Eastern Illinois,31,-5,-5,0.613,68,65,0.462,0.404,0.721,18,75.638709677419,11,11,23,20,13,6,89.9010576595023,18
2009,Eastern Kentucky,33,-2.07,-5.16,0.606,71,66,0.473,0.465,0.722,17,69.484848484848,7,10,19,23,9,7,102.180549498474,13
2009,Eastern Michigan,32,-3.46,-3.59,0.531,66,65,0.417,0.435,0.658,20,76.5,11,10,23,23,13,6,86.2745098039216,23
2009,Eastern Washington,30,-11.91,-1.91,0.3,68,76,0.416,0.469,0.713,25,80.753333333333,10,9,23,26,15,6,84.2070502765627,19
2009,Elon,32,-10.4,-3.04,0.281,66,72,0.414,0.459,0.648,20,78.15625,10,11,22,26,13,6,84.4462215113954,18
2009,Evansville,30,-4.61,1.82,0.3,64,68,0.431,0.438,0.721,23,74.726666666666,9,9,23,23,14,5,85.6454634668577,21
2009,Fairfield,34,0.4,-3.33,0.676,71,67,0.431,0.425,0.697,19,80.223529411764,13,12,23,23,13,7,88.5027130077732,20
2009,Fairleigh Dickinson,32,-15.56,-6.42,0.344,63,71,0.418,0.427,0.647,21,77.25625,9,12,25,24,15,5,81.5468004206779,23
2009,"Florida ",34,11.89,7.16,0.618,72,66,0.444,0.431,0.703,15,79.335294117647,13,11,23,22,12,7,90.7540594646698,19
2009,Florida A&M,31,-18.8,-6.41,0.29,63,73,0.406,0.451,0.64,21,78.477419354838,11,13,22,24,15,5,80.2778691220001,21
2009,Florida Atlantic,30,-4.48,-3.3,0.467,73,73,0.427,0.455,0.677,25,81.48,12,12,23,26,12,5,89.5925380461463,20
2009,Florida International,32,-12.81,-2.74,0.219,68,77,0.416,0.486,0.699,21,80.20625,12,11,20,26,13,7,84.7814228941012,19
2009,"Florida State ",32,14.64,6.79,0.688,68,60,0.452,0.377,0.644,19,79.05,12,12,25,20,16,8,86.0215053763441,20
2009,Fordham,28,-13.18,2.08,0.071,64,79,0.38,0.455,0.678,24,83.985714285714,12,12,24,27,15,5,76.2034359584966,19
2009,Fort Wayne,31,-9.42,-4.73,0.516,68,68,0.417,0.422,0.696,21,78.258064516129,10,10,24,26,12,5,86.8920032976093,19
2009,Fresno State,33,0.14,1.31,0.455,66,66,0.425,0.426,0.678,18,75.884848484848,10,11,23,23,14,7,86.9738838750904,21
2009,Furman,30,-7.01,-4.83,0.433,68,68,0.417,0.424,0.715,23,77.846666666666,10,11,24,23,14,4,87.3512032200059,23
2009,Gardner-Webb,29,-20.32,-5.61,0.276,69,77,0.423,0.464,0.643,24,85.475862068965,12,12,23,26,18,6,80.724544134259,17
2009,George Mason,32,-0.44,0.06,0.531,67,67,0.439,0.427,0.642,19,76.71875,11,12,23,23,13,6,87.3319755600815,22
2009,George Washington,31,3.12,0.96,0.516,70,68,0.435,0.414,0.652,23,81.451612903225,13,11,24,23,14,7,85.9405940594068,22
2009,"Georgetown ",34,17.03,9.56,0.676,73,66,0.499,0.417,0.711,18,75.2,9,11,23,19,13,6,97.0744680851064,19
2009,Georgia,31,7.33,8.04,0.452,68,69,0.456,0.431,0.718,18,77.14193548387,12,11,23,20,15,6,88.1492013046762,20
2009,Georgia Southern,32,-12.57,-1.67,0.281,70,79,0.428,0.512,0.672,24,82.09375,11,12,19,25,16,8,85.2683669585078,20
2009,Georgia State,32,-3.74,-1.48,0.375,62,63,0.418,0.425,0.686,21,75.7,13,11,20,21,13,7,81.9022457067371,17
2009,"Georgia Tech ",36,14.11,9.02,0.639,72,65,0.459,0.384,0.657,20,81.933333333333,12,13,26,21,15,8,87.8763222131818,21
2009,"Gonzaga ",34,12.11,3.83,0.794,76,67,0.491,0.408,0.664,19,78.423529411764,10,11,27,22,13,6,96.9096909690978,26
